FrameSequence,TimestampUnixMs,CellCount,Pos00_Amp,Pos00_Phase,Pos00_X,Pos00_Y,Pos00_SourceChannel,Pos01_Amp,Pos01_Phase,Pos01_X,Pos01_Y,Pos01_SourceChannel,Pos02_Amp,Pos02_Phase,Pos02_X,Pos02_Y,Pos02_SourceChannel,Pos03_Amp,Pos03_Phase,Pos03_X,Pos03_Y,Pos03_SourceChannel,Pos04_Amp,Pos04_Phase,Pos04_X,Pos04_Y,Pos04_SourceChannel,Pos05_Amp,Pos05_Phase,Pos05_X,Pos05_Y,Pos05_SourceChannel,Pos06_Amp,Pos06_Phase,Pos06_X,Pos06_Y,Pos06_SourceChannel,Pos07_Amp,Pos07_Phase,Pos07_X,Pos07_Y,Pos07_SourceChannel,Pos08_Amp,Pos08_Phase,Pos08_X,Pos08_Y,Pos08_SourceChannel,Pos09_Amp,Pos09_Phase,Pos09_X,Pos09_Y,Pos09_SourceChannel,Pos10_Amp,Pos10_Phase,Pos10_X,Pos10_Y,Pos10_SourceChannel,Pos11_Amp,Pos11_Phase,Pos11_X,Pos11_Y,Pos11_SourceChannel,Pos12_Amp,Pos12_Phase,Pos12_X,Pos12_Y,Pos12_SourceChannel,Pos13_Amp,Pos13_Phase,Pos13_X,Pos13_Y,Pos13_SourceChannel,Pos14_Amp,Pos14_Phase,Pos14_X,Pos14_Y,Pos14_SourceChannel,Pos15_Amp,Pos15_Phase,Pos15_X,Pos15_Y,Pos15_SourceChannel,Pos16_Amp,Pos16_Phase,Pos16_X,Pos16_Y,Pos16_SourceChannel,Pos17_Amp,Pos17_Phase,Pos17_X,Pos17_Y,Pos17_SourceChannel,Pos18_Amp,Pos18_Phase,Pos18_X,Pos18_Y,Pos18_SourceChannel,Pos19_Amp,Pos19_Phase,Pos19_X,Pos19_Y,Pos19_SourceChannel,Pos20_Amp,Pos20_Phase,Pos20_X,Pos20_Y,Pos20_SourceChannel,Pos21_Amp,Pos21_Phase,Pos21_X,Pos21_Y,Pos21_SourceChannel,Pos22_Amp,Pos22_Phase,Pos22_X,Pos22_Y,Pos22_SourceChannel,Pos23_Amp,Pos23_Phase,Pos23_X,Pos23_Y,Pos23_SourceChannel,Pos24_Amp,Pos24_Phase,Pos24_X,Pos24_Y,Pos24_SourceChannel,Pos25_Amp,Pos25_Phase,Pos25_X,Pos25_Y,Pos25_SourceChannel,Pos26_Amp,Pos26_Phase,Pos26_X,Pos26_Y,Pos26_SourceChannel,Pos27_Amp,Pos27_Phase,Pos27_X,Pos27_Y,Pos27_SourceChannel,Pos28_Amp,Pos28_Phase,Pos28_X,Pos28_Y,Pos28_SourceChannel,Pos29_Amp,Pos29_Phase,Pos29_X,Pos29_Y,Pos29_SourceChannel,Pos30_Amp,Pos30_Phase,Pos30_X,Pos30_Y,Pos30_SourceChannel,Pos31_Amp,Pos31_Phase,Pos31_X,Pos31_Y,Pos31_SourceChannel,Pos32_Amp,Pos32_Phase,Pos32_X,Pos32_Y,Pos32_SourceChannel,Pos33_Amp,Pos33_Phase,Pos33_X,Pos33_Y,Pos33_SourceChannel,Pos34_Amp,Pos34_Phase,Pos34_X,Pos34_Y,Pos34_SourceChannel,Pos35_Amp,Pos35_Phase,Pos35_X,Pos35_Y,Pos35_SourceChannel,Pos36_Amp,Pos36_Phase,Pos36_X,Pos36_Y,Pos36_SourceChannel,Pos37_Amp,Pos37_Phase,Pos37_X,Pos37_Y,Pos37_SourceChannel,Pos38_Amp,Pos38_Phase,Pos38_X,Pos38_Y,Pos38_SourceChannel,Pos39_Amp,Pos39_Phase,Pos39_X,Pos39_Y,Pos39_SourceChannel
142,1774603069903,40,0.015464178,-62.571213,0.007123508,-0.0137257585,10,0.010479039,130.11522,-0.0067519243,0.008013848,0,0.008398186,110.325935,-0.0029171952,0.007875247,30,0.011934629,116.7494,-0.005371646,0.010657429,20,0.0127962865,106.452545,-0.0036241787,0.012272338,11,0.011046329,101.17391,-0.002140643,0.010836929,1,0.030387342,97.37283,-0.003899467,0.030136103,31,0.043178733,93.768005,-0.0028375613,0.043085396,21,0.008699096,111.988106,-0.0032570641,0.008066338,12,0.01006787,117.827034,-0.004699722,0.008903629,2,0.010947228,115.05565,-0.004636133,0.00991706,32,0.010446291,118.83517,-0.005038157,0.009151064,22,0.0052003902,-72.21917,0.0015880784,-0.004951976,13,0.013696988,104.93097,-0.003529099,0.013234536,3,0.021424565,102.98507,-0.004814038,0.02087671,33,0.015095401,103.12777,-0.0034285176,0.014700897,23,0.0019827243,-172.12355,-0.001964019,-0.0002717076,14,0.014560525,121.4817,-0.007603888,0.012417317,4,0.010051658,154.43947,-0.009067902,0.004336933,34,0.023114568,131.88138,-0.015431069,0.017209455,24,0.02121599,122.16621,-0.011294908,0.01795949,15,0.0039098626,-74.67531,0.0010333323,-0.0037708422,5,0.007123215,118.804596,-0.0034321358,0.0062418454,35,0.005487578,135.84604,-0.0039371755,0.0038225858,25,0.0027489297,-106.512825,-0.000781328,-0.0026355532,16,0.0048295134,104.10931,-0.0011773027,0.0046838187,6,0.0090039745,112.49724,-0.003445271,0.008318754,36,0.009460471,125.50006,-0.0054937317,0.0077019096,26,0.004724492,117.828476,-0.002205517,0.0041781003,17,0.0025361304,120.19543,-0.0012755491,0.0021920153,7,0.0060085626,112.90743,-0.0023387936,0.005534697,37,0.01961397,106.18469,-0.00546709,0.018836634,27,0.0031598595,141.3959,-0.002469354,0.0019715484,18,0.0019832798,13.525571,0.001928275,0.00046384812,8,0.006313089,100.71793,-0.0011740712,0.006202955,38,0.01133621,167.83368,-0.011081599,0.0023891097,28,0.007666725,-21.240105,0.007145928,-0.002777479,19,0.0058407374,168.7686,-0.005728879,0.001137612,9,0.01570672,105.83491,-0.0042858375,0.015110681,39,0.035329223,105.377975,-0.009368797,0.034064345,29
143,1774603069913,40,0.012372984,-55.338028,0.007036933,-0.010177047,10,0.011856017,133.48706,-0.008159202,0.008601893,0,0.00651049,108.06725,-0.0020191185,0.006189478,30,0.012074031,133.36832,-0.008291063,0.008777272,20,0.016853696,107.07156,-0.0049476703,0.016111102,11,0.012364902,102.37371,-0.0026496404,0.012077673,1,0.031360406,97.6655,-0.0041831466,0.03108016,31,0.041622326,96.32401,-0.004584733,0.04136905,21,0.012660028,111.40376,-0.004620125,0.011786889,12,0.0119465515,121.96181,-0.0063239527,0.010135468,2,0.011111962,122.21612,-0.005923946,0.009401199,32,0.015855005,103.187675,-0.0036171833,0.0154368775,22,0.0011649195,3.5698886,0.001162659,7.253489E-05,13,0.017421488,103.967865,-0.0042051575,0.016906356,3,0.023901014,106.04308,-0.006605285,0.022970168,33,0.018307215,99.456505,-0.003007855,0.01805843,23,0.003966247,172.85208,-0.0039354227,0.00049352506,14,0.016656367,120.38891,-0.0084259035,0.014367975,4,0.011530038,172.16362,-0.011422365,0.0015720584,34,0.02649201,126.57204,-0.015784813,0.021275954,24,0.025354706,118.674065,-0.0121658575,0.022245292,15,0.0024736705,96.203384,-0.00026730023,0.0024591861,5,0.0076405914,115.12679,-0.0032443693,0.0069175647,35,0.009510157,129.54242,-0.0060546338,0.007333791,25,0.0019149246,170.67035,-0.0018895939,0.00031043717,16,0.00830162,95.80836,-0.0008401358,0.008258999,6,0.010804702,108.35291,-0.0034020669,0.010255122,36,0.012335921,108.301994,-0.0038737939,0.011711902,26,0.009625688,106.34621,-0.0027090604,0.009236605,17,0.004135762,130.44254,-0.0026828074,0.00314755,7,0.005741982,105.28783,-0.0015139773,0.005538793,37,0.019700222,110.50458,-0.006900637,0.018452099,27,0.006934817,135.64667,-0.0049586874,0.004848,18,0.0028715027,116.72504,-0.0012913416,0.002564754,8,0.009698934,100.288994,-0.001732358,0.009542969,38,0.009407396,172.7016,-0.009331178,0.0011950867,28,0.0064305486,4.2417383,0.0064129345,0.0004756336,19,0.008779903,173.22522,-0.008718598,0.0010357368,9,0.016556116,114.72543,-0.006924933,0.015038294,39,0.034389906,109.15345,-0.0112833055,0.032486193,29
144,1774603069923,40,0.009834231,-45.57504,0.0068837116,-0.007023291,10,0.012327268,136.38171,-0.008924347,0.0085039735,0,0.010424308,102.23819,-0.0022097055,0.010187414,30,0.008167545,153.06027,-0.0072812326,0.00370033,20,0.021980587,107.90445,-0.0067575034,0.020916078,11,0.016689278,104.50786,-0.0041808775,0.016157111,1,0.032938212,99.90166,-0.005663977,0.032447577,31,0.038949113,98.03118,-0.005441658,0.038567107,21,0.017781638,110.03187,-0.0060909716,0.01670589,12,0.016976258,116.72423,-0.0076341676,0.015162877,2,0.014790175,112.31035,-0.0056146947,0.013682999,32,0.013375833,96.83077,-0.0015908851,0.013280888,22,0.0035735562,93.46893,-0.00021622621,0.0035670085,13,0.020172242,104.32328,-0.004990466,0.019545194,3,0.026045455,108.1629,-0.008118884,0.024747716,33,0.014925638,95.540565,-0.0014410772,0.014855906,23,0.005890557,160.8299,-0.005563913,0.0019343044,14,0.018569227,121.98305,-0.009835531,0.015750509,4,0.013128054,176.97598,-0.013109773,0.0006925641,34,0.02644246,127.3569,-0.016044706,0.021018352,24,0.029957863,115.7016,-0.012992254,0.026993979,15,0.009765584,99.79016,-0.0016605423,0.009623369,5,0.010830128,111.567825,-0.0039811814,0.0100718355,35,0.008696871,135.8181,-0.0062367944,0.0060611847,25,0.002583585,-177.27657,-0.002580667,-0.00012275876,16,0.008720098,96.507256,-0.0009882399,0.008663919,6,0.010243883,105.20914,-0.0026874118,0.009885088,36,0.009603857,101.65176,-0.0019396204,0.009405953,26,0.015812749,102.41594,-0.0033998515,0.015442929,17,0.009391832,110.44972,-0.0032813682,0.008799951,7,0.011228386,97.42813,-0.0014516341,0.011134155,37,0.020275595,112.9861,-0.007917777,0.018665705,27,0.010119524,142.94151,-0.00807559,0.0060983277,18,0.0072434167,122.87628,-0.003931921,0.006083345,8,0.013453239,106.51794,-0.0038249644,0.0128980335,38,0.0075865416,173.06313,-0.007531007,0.00091627,28,0.0076847924,43.53173,0.0055714212,0.0052929483,19,0.010836125,168.83627,-0.0106310835,0.0020980174,9,0.017939804,122.16829,-0.009551294,0.015185828,39,0.031865235,110.1505,-0.010977169,0.029914796,29
145,1774603069933,40,0.008089127,-42.515793,0.0059624235,-0.0054665785,10,0.011699173,134.74863,-0.008236191,0.0083087785,0,0.008441579,96.82617,-0.0010033449,0.008381739,30,0.0075181006,143.7249,-0.006060983,0.0044481815,20,0.027592598,108.022934,-0.008537085,0.026238704,11,0.017912276,107.12519,-0.005274458,0.017118111,1,0.034792196,102.89973,-0.007767201,0.03391412,31,0.03593838,99.04556,-0.005650229,0.035491437,21,0.024002934,108.7607,-0.007719734,0.02272766,12,0.020587867,124.51997,-0.011667011,0.016962932,2,0.015736084,116.79702,-0.0070943167,0.0140461745,32,0.014571931,95.58756,-0.0014188233,0.014502693,22,0.005119395,124.338486,-0.0028877524,0.0042271847,13,0.021774324,105.76376,-0.005915465,0.020955391,3,0.026932796,109.97277,-0.009199532,0.025312925,33,0.014830855,90.03843,-9.946683E-06,0.014830851,23,0.008097835,142.88684,-0.0064575807,0.0048861615,14,0.020931533,122.65432,-0.011294011,0.017623119,4,0.014280831,168.56876,-0.013997546,0.0028303452,34,0.026522573,124.596146,-0.0150592085,0.021832708,24,0.03481796,113.23601,-0.013736364,0.03199379,15,0.015136489,100.536736,-0.0027679482,0.014881255,5,0.010422495,107.57164,-0.0031465308,0.009936184,35,0.010316727,127.72355,-0.0063123116,0.008160243,25,0.004607004,139.86568,-0.003522218,0.0029695905,16,0.011230375,104.04721,-0.0027258517,0.010894543,6,0.014238874,104.33983,-0.0035265784,0.0137952445,36,0.00993895,93.78332,-0.0006558059,0.00991729,26,0.020904887,104.61462,-0.005274642,0.020228507,17,0.0127096325,111.16533,-0.0045889444,0.011852272,7,0.00859038,101.747215,-0.0017489506,0.0084104575,37,0.020801833,114.38832,-0.008589468,0.01894564,27,0.014320607,140.69638,-0.011081289,0.0090711,18,0.011266308,124.87217,-0.006441483,0.009243213,8,0.01599483,114.80007,-0.006709083,0.014519738,38,0.0069031836,156.66837,-0.0063386955,0.0027340231,28,0.011237,71.614586,0.0035442342,0.010663422,19,0.012462532,155.97246,-0.0113826515,0.005074442,9,0.020252213,122.15949,-0.010779805,0.01714491,39,0.028990855,109.93047,-0.009882391,0.027254505,29
146,1774603069943,40,0.007860179,-48.064365,0.005252921,-0.005847156,10,0.011916468,136.00601,-0.008572858,0.008276976,0,0.010998638,95.1954,-0.0009959554,0.010953452,30,0.0082425065,124.9498,-0.00472179,0.006756006,20,0.03141544,108.249954,-0.009838154,0.029835226,11,0.02043392,108.42774,-0.0064593335,0.019386131,1,0.036898993,106.50637,-0.010483814,0.03537832,31,0.033731505,99.233025,-0.005412226,0.033294477,21,0.029513638,107.21185,-0.008733253,0.028191933,12,0.025207354,126.33115,-0.014934127,0.020307204,2,0.02008101,114.15368,-0.008216858,0.01832294,32,0.015344503,95.87181,-0.0015697915,0.015263995,22,0.0060477494,157.88647,-0.0056028757,0.0022766334,13,0.022737823,108.22515,-0.0071112984,0.021597177,3,0.02719629,112.015434,-0.010194702,0.025213216,33,0.015535833,83.49346,0.0017604677,0.015435766,23,0.010648703,125.32548,-0.006157298,0.00868807,14,0.024064612,120.80437,-0.012323689,0.020669596,4,0.016525824,148.85733,-0.014144157,0.008546676,34,0.02674529,120.59192,-0.013611213,0.023022715,24,0.039262798,111.14216,-0.014161431,0.036619958,15,0.018936856,100.05496,-0.0033062391,0.018646,5,0.011768009,106.37163,-0.0033170055,0.0112908585,35,0.011438344,123.03353,-0.006235382,0.0095893545,25,0.004821304,142.22278,-0.0038107526,0.002953496,16,0.010634859,115.432365,-0.0045670904,0.009604265,6,0.014964797,107.40764,-0.0044769887,0.014279416,36,0.011146148,88.30676,0.00032934925,0.011141281,26,0.02410737,105.614395,-0.0064887833,0.023217687,17,0.01684798,109.33837,-0.005579147,0.015897406,7,0.010916952,110.02139,-0.003737647,0.010257185,37,0.020269545,114.75489,-0.008487613,0.018406926,27,0.015772898,144.4516,-0.012833218,0.009170213,18,0.014272793,131.29707,-0.00941952,0.010723119,8,0.017660595,126.66357,-0.01054541,0.014166543,38,0.0077287257,149.59468,-0.006665769,0.0039116144,28,0.015288916,82.81476,0.0019123012,0.015168851,19,0.015181456,139.35286,-0.011518711,0.009889182,9,0.02352377,117.34653,-0.010806138,0.020894859,39,0.027765881,107.00213,-0.008118944,0.026552342,29
147,1774603069953,40,0.0077668317,-51.997574,0.004781998,-0.0061201444,10,0.012339802,131.54143,-0.008183281,0.009236051,0,0.012997731,95.23994,-0.0011870395,0.012943413,30,0.00831232,102.37825,-0.0017818668,0.0081190895,20,0.032954577,110.40664,-0.011490622,0.030886399,11,0.020414488,107.19987,-0.0060366835,0.019501533,1,0.039080128,110.27058,-0.013539465,0.036659777,31,0.03143441,99.97621,-0.0054456745,0.030959116,21,0.033266954,105.726974,-0.009017131,0.032021582,12,0.027298572,132.48904,-0.0184388,0.020130144,2,0.02311439,114.48026,-0.009578134,0.0210365,32,0.010847833,97.11793,-0.0013441761,0.010764231,22,0.008228926,-177.58885,-0.00822164,-0.000346192,13,0.022916388,110.79825,-0.008137114,0.021423077,3,0.026805604,113.724266,-0.010784847,0.024540324,33,0.013443031,73.183716,0.0038891204,0.012868172,23,0.013488294,115.42816,-0.0057915915,0.012181606,14,0.026984667,117.59257,-0.012498786,0.023915531,4,0.020340892,130.80438,-0.013292337,0.015396936,34,0.026220392,115.05179,-0.011102692,0.023753721,24,0.042997304,110.96838,-0.015386702,0.04014994,15,0.020107474,99.933426,-0.0034686145,0.01980604,5,0.013484519,105.77393,-0.0036656645,0.012976716,35,0.00949669,124.17541,-0.0053345594,0.007856818,25,0.008044572,125.38415,-0.004658254,0.0065586427,16,0.013761821,121.96193,-0.0072848983,0.011675529,6,0.015587897,111.61977,-0.0057432866,0.014491281,36,0.010061282,82.777016,0.0012650172,0.0099814385,26,0.025658615,107.8866,-0.007880634,0.024418438,17,0.0166823,113.4135,-0.0066289473,0.015308698,7,0.012634885,117.58638,-0.0058510294,0.011198471,37,0.019786663,111.02774,-0.00709985,0.018469006,27,0.017613944,138.21408,-0.013133657,0.011737039,18,0.015288007,139.92677,-0.011698724,0.009841902,8,0.019091811,139.40202,-0.014496302,0.012423947,38,0.008406989,166.42804,-0.008172233,0.0019728388,28,0.019210624,87.044685,0.0009904439,0.019185076,19,0.018545344,129.44809,-0.011783319,0.014320726,9,0.026585937,112.732735,-0.010273686,0.024520673,39,0.02695161,102.64551,-0.0059002005,0.026297849,29
148,1774603069963,40,0.006977088,-43.66517,0.0050471346,-0.00481728,10,0.013146979,127.16362,-0.007942001,0.010477006,0,0.010987911,92.970276,-0.00056937017,0.010973149,30,0.016199654,92.83362,-0.0008008438,0.016179847,20,0.033718903,110.71334,-0.011926126,0.03153937,11,0.022006454,105.82596,-0.0060015167,0.021172289,1,0.040819976,111.85628,-0.015196445,0.03788586,31,0.031074725,102.72453,-0.0068446416,0.03031154,21,0.034451734,105.376274,-0.009135116,0.033218544,12,0.029783113,130.08144,-0.019176625,0.022787953,2,0.02263509,120.15092,-0.011369138,0.019572685,32,0.01310871,106.13122,-0.0036420997,0.012592593,22,0.009296048,179.97469,-0.0092960475,4.106493E-06,13,0.023138942,114.22623,-0.009494846,0.02110115,3,0.026223423,113.59515,-0.010496491,0.024031056,33,0.01534909,74.85779,0.0040094233,0.014816177,23,0.015476114,108.32162,-0.0048649264,0.014691582,14,0.028785791,116.71319,-0.0129399225,0.025713425,4,0.023075098,122.595634,-0.012430706,0.01944062,34,0.029362284,106.95811,-0.008564167,0.028085561,24,0.044815145,110.730446,-0.0158633,0.041913636,15,0.020157013,100.19354,-0.0035672623,0.019838845,5,0.0126529625,101.50839,-0.0025244113,0.012398581,35,0.012719664,115.36499,-0.005448888,0.011493453,25,0.007502008,126.765656,-0.004490278,0.0060097864,16,0.014812409,126.77768,-0.008868362,0.011864216,6,0.01807941,115.96097,-0.007914418,0.01625506,36,0.013564886,87.72609,0.0005382113,0.013554204,26,0.024780627,109.317055,-0.008197316,0.02338554,17,0.018240793,111.88259,-0.0067984513,0.016926536,7,0.010354417,129.76646,-0.006623307,0.007959006,37,0.020821096,107.95963,-0.006420119,0.019806568,27,0.01663004,138.20543,-0.012398347,0.011083286,18,0.016309848,146.37509,-0.013580893,0.009031638,8,0.019476248,148.41794,-0.01659164,0.010200083,38,0.011002711,178.67902,-0.010999787,0.00025365056,28,0.020592688,84.39648,0.0020107545,0.020494282,19,0.022552395,121.48454,-0.011778405,0.019232256,9,0.029441515,107.550255,-0.00887786,0.028071096,39,0.02619373,102.945274,-0.0058679264,0.025528003,29
149,1774603069973,40,0.0065147094,-23.669573,0.0059666657,-0.0026154048,10,0.01383951,121.063225,-0.0071409605,0.011854903,0,0.012661966,95.73644,-0.0012655972,0.0125985565,30,0.015134251,87.39527,0.0006877826,0.015118614,20,0.035312295,110.02123,-0.012089814,0.033178225,11,0.021731595,104.84306,-0.0055670333,0.021006437,1,0.04251198,111.6601,-0.01569116,0.0395102,31,0.03077638,102.9662,-0.006905488,0.029991662,21,0.034386374,106.41982,-0.0097201085,0.032983966,12,0.030861508,131.90869,-0.020613804,0.02296745,2,0.024695683,117.73254,-0.0114920065,0.021858878,32,0.005918475,125.50897,-0.0034376304,0.0048177843,22,0.009405713,150.86664,-0.008215785,0.0045791157,13,0.02407671,115.90938,-0.010520296,0.021656668,3,0.02642179,111.21425,-0.009560895,0.024631286,33,0.01052176,65.5641,0.004352588,0.00957927,23,0.016371652,104.292145,-0.0040416075,0.015864942,14,0.030430654,114.15732,-0.012453547,0.027765697,4,0.023392877,122.81391,-0.012676887,0.019660193,34,0.02696612,107.874054,-0.008276595,0.025664559,24,0.04575309,110.27349,-0.015853526,0.04291866,15,0.019364253,98.249954,-0.002778611,0.019163862,5,0.014917886,104.89329,-0.0038341891,0.014416737,35,0.010134499,113.39745,-0.0040244814,0.009301161,25,0.009631426,113.1781,-0.0037908384,0.008854033,16,0.01795632,121.60635,-0.009410555,0.015292838,6,0.016768476,125.53333,-0.009745445,0.013645809,36,0.01145298,87.05471,0.00058848166,0.011437852,26,0.023470014,110.28752,-0.00813779,0.02201404,17,0.016511949,116.020706,-0.007243726,0.014838224,7,0.01301748,124.17856,-0.0073128804,0.010769242,37,0.020008925,107.28183,-0.005944094,0.019105623,27,0.01758864,128.05612,-0.010842218,0.013849424,18,0.017196659,147.12933,-0.014443438,0.009333393,8,0.018654097,152.60785,-0.01656257,0.008582344,38,0.013612427,-171.62746,-0.013467348,-0.0019820908,28,0.021199066,77.77582,0.0044886335,0.020718412,19,0.025950132,115.97503,-0.011365623,0.02332878,9,0.032018837,103.37825,-0.007408475,0.031149967,39,0.025290966,103.89252,-0.0060723936,0.02455115,29
150,1774603069983,40,0.0073078196,3.3971531,0.007294978,0.0004330378,10,0.01393007,118.26055,-0.006595636,0.012269656,0,0.007857105,90.3432,-4.706409E-05,0.007856964,30,0.015496589,89.879555,3.2575885E-05,0.015496555,20,0.038214568,108.210945,-0.011942681,0.036300488,11,0.023169808,105.913246,-0.006352735,0.022281894,1,0.045527704,109.86447,-0.01547015,0.042818762,31,0.028958106,102.89974,-0.006464772,0.028227268,21,0.036038846,105.439896,-0.009594528,0.034738213,12,0.032863133,127.183304,-0.019861393,0.026182257,2,0.023713937,120.51754,-0.012041987,0.020428933,32,0.006323176,124.70062,-0.0035997115,0.005198522,22,0.012312627,117.49939,-0.005685223,0.010921494,13,0.025320781,114.58618,-0.010535003,0.02302511,3,0.027699362,107.22393,-0.008201977,0.026457177,33,0.010415819,62.48253,0.0048123067,0.009237478,23,0.017245673,100.95894,-0.0032784971,0.016931176,14,0.03196763,110.31567,-0.011098909,0.029979052,4,0.023348274,121.15066,-0.012077833,0.019981688,34,0.02474385,108.15735,-0.007710867,0.023511712,24,0.047404006,109.84428,-0.016091995,0.044589095,15,0.018573575,98.32255,-0.0026884445,0.018377975,5,0.012773094,101.73084,-0.0025969543,0.012506308,35,0.011666284,105.829185,-0.0031822168,0.011223888,25,0.010365476,104.81241,-0.0026499876,0.01002101,16,0.01746091,114.40048,-0.0072133127,0.015901305,6,0.01860251,124.6878,-0.010586772,0.015296198,36,0.011813952,86.39789,0.00074223866,0.011790612,26,0.024966577,104.75737,-0.0063596447,0.02414301,17,0.016222412,113.92193,-0.0065780496,0.014828887,7,0.009265302,132.03802,-0.0062042656,0.0068813446,37,0.016617322,108.01215,-0.005138388,0.015802924,27,0.019329673,120.92037,-0.009932482,0.016582584,18,0.018456485,139.20499,-0.013972519,0.01205863,8,0.018729081,145.33936,-0.015405323,0.010651505,38,0.013246379,-168.98991,-0.0130025605,-0.0025298167,28,0.025475351,72.07521,0.007840505,0.024238812,19,0.026580602,112.434166,-0.010143733,0.024568945,9,0.033672895,100.93608,-0.006388213,0.033061374,39,0.022956174,101.41883,-0.0045448514,0.022501783,29
151,1774603069993,40,0.010479426,30.286478,0.009049138,0.0052850246,10,0.014877951,113.15417,-0.005850108,0.013679534,0,0.00838509,85.94709,0.0005926385,0.0083641205,30,0.0134218,92.58646,-0.00060568354,0.013408126,20,0.044174116,102.69733,-0.009709503,0.043093827,11,0.022481734,103.27354,-0.0051618107,0.021881135,1,0.048426144,107.734924,-0.014751268,0.046124738,31,0.025412781,101.860405,-0.0052230367,0.024870249,21,0.041257974,100.58741,-0.0075805485,0.04055559,12,0.032710277,124.93134,-0.018729724,0.026817154,2,0.02601661,116.43098,-0.011580496,0.023297125,32,0.008435824,108.58128,-0.0026880726,0.007996086,22,0.017343484,94.7785,-0.001444782,0.017283201,13,0.027579531,106.94051,-0.008036089,0.026382795,3,0.027633732,103.32372,-0.0063682664,0.02688993,33,0.009778257,52.00186,0.006019846,0.007705568,23,0.018764177,91.344,-0.00044011537,0.018759014,14,0.032820076,104.93111,-0.008456336,0.03171195,4,0.022462549,115.938194,-0.0098251505,0.020199815,34,0.018620655,105.39556,-0.0049434393,0.017952472,24,0.048944995,107.67642,-0.014861709,0.04663413,15,0.017771935,95.93386,-0.001837269,0.017676711,5,0.012304919,101.648735,-0.0024844988,0.012051485,35,0.011557842,96.635704,-0.0013355799,0.011480415,25,0.01389657,90.53771,-0.00013041445,0.013895958,16,0.019153317,100.678665,-0.0035491243,0.018821618,6,0.01701387,119.195274,-0.008299155,0.014852467,36,0.010383363,74.959206,0.0026945518,0.010027643,26,0.028099533,93.78561,-0.0018552227,0.028038222,17,0.013895868,111.14948,-0.0050136633,0.012959874,7,0.008476247,123.08852,-0.004627472,0.0071016387,37,0.0092157805,103.41125,-0.0021374973,0.00896447,27,0.022947157,108.142914,-0.007145475,0.021806289,18,0.020193513,124.47675,-0.011430979,0.016646642,8,0.017257677,136.9695,-0.012615197,0.011776427,38,0.010949558,-155.85226,-0.009991402,-0.0044793645,28,0.034497947,65.24884,0.0144435335,0.031328782,19,0.025286535,107.089935,-0.007431015,0.02417,9,0.03162421,99.295944,-0.005108386,0.031208893,39,0.014971866,94.18887,-0.0010936134,0.014931872,29
152,1774603070003,40,0.017898453,41.941227,0.013313421,0.011962753,10,0.016682958,96.01591,-0.0017484511,0.016591081,0,0.010320667,79.96291,0.0017987438,0.010162711,30,0.008797355,91.04697,-0.00016074558,0.008795886,20,0.054213148,93.76108,-0.0035561693,0.054096386,11,0.024527373,97.564445,-0.0032288132,0.024313921,1,0.051606767,104.416336,-0.012848331,0.049981784,31,0.025554767,100.17568,-0.0045146826,0.025152808,21,0.049563874,92.19338,-0.0018969269,0.04952756,12,0.03455332,116.478195,-0.015405845,0.03092882,2,0.02758391,112.53707,-0.010572392,0.025477376,32,0.008611084,98.11201,-0.0012150991,0.008524923,22,0.026354894,74.882996,0.006873119,0.02544289,13,0.03301126,95.03409,-0.0028966842,0.032883924,3,0.027430873,96.557846,-0.0031327775,0.027251394,33,0.0082751,36.868046,0.0066202404,0.004964846,23,0.024252571,71.074135,0.007866187,0.022941453,14,0.03375373,95.75924,-0.0033871355,0.033583354,4,0.021336567,108.54138,-0.006784804,0.020229075,34,0.014222125,107.00408,-0.0041591153,0.0136003895,24,0.05142598,100.54727,-0.009413354,0.0505571,15,0.019333111,82.77603,0.002431105,0.01917965,5,0.012738127,95.92894,-0.0013157843,0.012669988,35,0.009614444,87.58404,0.0004052867,0.0096058985,25,0.016153153,66.15181,0.0065309564,0.014773995,16,0.018418746,78.271645,0.003744012,0.018034205,6,0.016053412,102.00439,-0.0033388943,0.015702352,36,0.010300063,55.113438,0.0058911564,0.0084489975,26,0.034698356,77.25674,0.0076538585,0.033843674,17,0.014455967,92.26802,-0.0005720813,0.014444643,7,0.007859537,109.19579,-0.0025841945,0.007422551,37,0.00708651,87.81674,0.00026996675,0.0070813657,27,0.025984107,91.54284,-0.0006996052,0.025974687,18,0.023805501,105.61351,-0.006407178,0.022927057,8,0.016646998,118.36886,-0.007909755,0.01464781,38,0.008139799,-157.36624,-0.0075129014,-0.0031325147,28,0.05021002,59.079674,0.0258002,0.043074306,19,0.026241789,92.80876,-0.0012859127,0.026210263,9,0.029572198,93.292725,-0.0016985456,0.029523378,39,0.011194647,87.21053,0.00054480025,0.011181382,29
